LL XC,HL XC,HL Atoms,Post-HF Method,Basis,OH-H Distance,Total DFT Energy (A-in-B),AB LL Energy,A HL Energy,A LL Energy,PB Correction,AB_LL Time,A_LL Time,A_HL Time
PBE,PBE,16,N/A,NAO-VCC-3Z,1.8620306864886793,-14854.967661511397,-14854.967661511404,-8328.414083363255,-8328.414083363263,7.023989052890035e-14,26.281019687652588,3.7527832984924316,4.828600168228149
PBE,PBE,16,N/A,NAO-VCC-3Z,2.0620306864886793,-14854.955988893778,-14854.955988893787,-8328.496604402284,-8328.496604402291,1.0800327253368548e-13,27.14013957977295,3.609003782272339,4.713420391082764
PBE,PBE,16,N/A,NAO-VCC-3Z,2.6620306864886794,-14854.861071883663,-14854.861071883674,-8328.571639245303,-8328.571639245314,4.720422750598141e-14,27.54417133331299,3.5224015712738037,4.542277097702026
PBE,PBE,16,N/A,NAO-VCC-3Z,2.16203068648868,-14854.941659998289,-14854.94165999828,-8328.515537391497,-8328.51553739149,1.0139468068284807e-13,27.13713049888611,3.6572296619415283,4.819187164306641
PBE,PBE,16,N/A,NAO-VCC-4Z,3.0620306864886793,-14854.917509300421,-14854.917509300392,-8328.680515132419,-8328.680515132393,1.2405270988571916e-13,52.72757625579834,8.769016742706299,11.300203800201416
PBE,PBE,16,N/A,NAO-VCC-4Z,3.162030686488679,-14854.908989940268,-14854.908989940282,-8328.692955429728,-8328.69295542974,8.345707423057513e-14,53.01322960853577,8.96414041519165,11.107205629348755
PBE,PBE,16,N/A,NAO-VCC-3Z,1.7620306864886794,-14854.955846169218,-14854.955846169209,-8328.366754067632,-8328.366754067625,-6.495301704823042e-14,27.279892921447754,3.769991159439087,4.874056339263916
PBE,PBE,16,N/A,NAO-VCC-3Z,1.5620306864886795,-14854.85418743122,-14854.854187431227,-8328.140414865882,-8328.14041486589,-5.6645073007177695e-14,27.301623106002808,3.887364387512207,4.963982343673706
PBE,PBE,16,N/A,NAO-VCC-3Z,1.4620306864886796,-14854.73369427014,-14854.733694270119,-8327.94138234451,-8327.941382344488,4.1539720205263645e-14,27.301647901535034,3.849682569503784,5.076741695404053
PBE,PBE,16,N/A,NAO-VCC-3Z,1.6620306864886796,-14854.922132820864,-14854.922132820875,-8328.270064964687,-8328.270064964698,6.193194648784761e-14,28.08911442756653,3.7302229404449463,4.844148874282837
PBE,PBE,16,N/A,NAO-VCC-3Z,1.2620306864886794,-14854.212132388957,-14854.212132388973,-8327.239494849711,-8327.239494849728,1.3783634431746572e-14,27.752856969833374,3.9169743061065674,5.0816428661346436
PBE,PBE,16,N/A,NAO-VCC-3Z,1.3620306864886795,-14854.533362510863,-14854.533362510845,-8327.658916752713,-8327.658916752694,9.440845501196282e-15,29.335153818130493,3.88277006149292,4.991509675979614
PBE,PBE,16,N/A,NAO-VCC-4Z,2.9620306864886796,-14854.927063681305,-14854.927063681334,-8328.67086061695,-8328.670860616978,-2.541475608922039e-13,54.31283688545227,10.118846416473389,11.465739250183105
PBE,PBE,16,N/A,NAO-VCC-4Z,2.862030686488679,-14854.937743138453,-14854.937743138493,-8328.66384714584,-8328.663847145883,-1.7125693739170057e-13,54.73894286155701,9.044928312301636,11.817822217941284
PBE,PBE,16,N/A,NAO-VCC-3Z,4.362030686488679,-14854.751793357542,-14854.751793357542,-8328.744653440644,-8328.744653440644,1.9825775552512195e-14,23.22007179260254,3.3202102184295654,4.2442851066589355
PBE,PBE,16,N/A,NAO-VCC-3Z,4.062030686488679,-14854.759251246547,-14854.75925124656,-8328.699361500085,-8328.699361500097,-3.776338200478513e-15,23.22505259513855,3.34275221824646,4.233872890472412
PBE,PBE,16,N/A,NAO-VCC-3Z,4.2620306864886786,-14854.75400351641,-14854.754003516426,-8328.729362951686,-8328.7293629517,2.171394465275145e-14,23.223539352416992,3.3412227630615234,4.253713369369507
PBE,PBE,16,N/A,NAO-VCC-3Z,4.162030686488679,-14854.756476765693,-14854.756476765691,-8328.71542468849,-8328.715424688486,5.853324210741695e-15,23.22265934944153,3.3466343879699707,4.233007431030273
PBE,PBE,16,N/A,NAO-VCC-3Z,3.962030686488679,-14854.762355496432,-14854.762355496425,-8328.689717208297,-8328.68971720829,-3.4931128354426244e-14,23.226282358169556,3.3809728622436523,4.270517110824585
PBE,PBE,16,N/A,NAO-VCC-3Z,3.86203068648868,-14854.765839334388,-14854.765839334386,-8328.689044485232,-8328.68904448523,-9.780715939239349e-14,23.226608753204346,3.377281427383423,4.306363821029663
PBE,PBE,16,N/A,NAO-VCC-3Z,3.662030686488679,-14854.774152566979,-14854.774152566977,-8328.662638320779,-8328.662638320777,-4.097326947519187e-14,23.267601251602173,3.376485586166382,4.301160097122192
PBE,PBE,16,N/A,NAO-VCC-3Z,3.762030686488679,-14854.769757093352,-14854.769757093349,-8328.684804079645,-8328.684804079643,-4.153972020526365e-15,23.22428870201111,3.371060848236084,4.341189861297607
PBE,PBE,16,N/A,NAO-VCC-3Z,3.5620306864886793,-14854.779094564788,-14854.77909456479,-8328.656068405333,-8328.656068405335,3.3987043804306617e-14,23.324230670928955,3.393026113510132,4.311704397201538
PBE,PBE,16,N/A,NAO-VCC-3Z,3.362030686488679,-14854.790890120094,-14854.790890120088,-8328.633639361617,-8328.633639361611,-9.082093372150824e-14,23.546610116958618,3.4154837131500244,4.344886302947998
PBE,PBE,16,N/A,NAO-VCC-3Z,3.4620306864886787,-14854.784650933756,-14854.784650933758,-8328.64718891844,-8328.647188918443,-3.9273917284976533e-14,23.5271999835968,3.4234259128570557,4.366384506225586
PBE,PBE,16,N/A,NAO-VCC-3Z,3.2620306864886794,-14854.797898290326,-14854.797898290324,-8328.619542103726,-8328.619542103725,-4.286143857543112e-14,23.808202505111694,3.4361205101013184,4.355916500091553
PBE,PBE,16,N/A,NAO-VCC-3Z,3.0620306864886793,-14854.814571479867,-14854.814571479876,-8328.618059514316,-8328.618059514325,9.894006085253705e-14,23.85567331314087,3.4860825538635254,4.454574346542358
PBE,PBE,16,N/A,NAO-VCC-3Z,2.9620306864886796,-14854.824427610854,-14854.824427610873,-8328.599568462378,-8328.599568462396,8.30794404105273e-15,24.001235485076904,3.4305450916290283,4.425876140594482
PBE,PBE,16,N/A,NAO-VCC-3Z,3.162030686488679,-14854.805760197381,-14854.805760197385,-8328.613210546871,-8328.613210546875,5.475690390693844e-15,24.018842935562134,3.5109975337982178,4.419710397720337
PBE,PBE,22,N/A,NAO-VCC-3Z,2.7620306864886794,-14854.847616885922,-14854.84761688593,-10467.832393838567,-10467.832393838577,-6.079904502770406e-14,24.3154513835907,3.476163864135742,4.671247243881226
PBE,PBE,22,N/A,NAO-VCC-3Z,2.6620306864886794,-14854.861071883659,-14854.861071883679,-10467.821751323077,-10467.821751323096,2.341329684296678e-14,24.423492431640625,3.5442261695861816,4.5637102127075195
PBE,PBE,16,N/A,NAO-VCC-3Z,2.862030686488679,-14854.835416581915,-14854.835416581924,-8328.586445246478,-8328.586445246487,7.665966546971381e-14,24.60753583908081,3.622939348220825,4.5085906982421875
PBE,PBE,22,N/A,NAO-VCC-3Z,2.5620306864886793,-14854.875765619909,-14854.875765619889,-10467.824711481922,-10467.824711481902,-1.774878954224901e-14,24.65795087814331,3.661503791809082,4.5920798778533936
PBE,PBE,22,N/A,NAO-VCC-3Z,2.462030686488679,-14854.891586239539,-14854.891586239553,-10467.821665368117,-10467.821665368134,-2.6434367403349592e-14,25.19574737548828,3.5841269493103027,4.688372373580933
PBE,PBE,22,N/A,NAO-VCC-3Z,2.362030686488679,-14854.908261792774,-14854.908261792769,-10467.815842561748,-10467.81584256174,4.531605840574215e-15,25.19246196746826,3.6811161041259766,4.647532939910889
PBE,PBE,22,N/A,NAO-VCC-3Z,2.262030686488679,-14854.925255445052,-14854.925255445041,-10467.811102343192,-10467.811102343181,-9.818479321244133e-15,25.223875999450684,3.622793197631836,4.6862733364105225
PBE,PBE,22,N/A,NAO-VCC-3Z,1.9620306864886794,-14854.96586987796,-14854.965869877964,-10467.800219759352,-10467.800219759356,-7.477149636947456e-14,25.219976902008057,3.713484048843384,4.823548078536987
PBE,PBE,22,N/A,NAO-VCC-3Z,2.16203068648868,-14854.94165999826,-14854.941659998261,-10467.809583628125,-10467.809583628128,1.1668885039478606e-13,25.810583353042603,3.582393169403076,4.696738243103027
PBE,PBE,22,N/A,NAO-VCC-3Z,2.0620306864886793,-14854.955988893793,-14854.955988893777,-10467.803125187595,-10467.803125187576,-5.89108759274648e-14,25.68628430366516,3.6756904125213623,4.712683916091919
PBE,PBE,22,N/A,NAO-VCC-3Z,1.7620306864886794,-14854.955846169196,-14854.955846169196,-10467.727430862098,-10467.727430862098,1.661588808210546e-14,26.181878328323364,3.768118381500244,4.880121231079102
PBE,PBE,22,N/A,NAO-VCC-3Z,1.6620306864886796,-14854.92213282086,-14854.922132820857,-10467.649187501305,-10467.6491875013,-3.700811436468943e-14,26.482126235961914,3.7448716163635254,4.883047103881836
PBE,PBE,22,N/A,NAO-VCC-3Z,1.8620306864886793,-14854.967661511411,-14854.967661511399,-10467.758558360776,-10467.758558360765,9.365318737186712e-14,26.45348572731018,3.76350998878479,4.882056951522827
PBE,PBE,22,N/A,NAO-VCC-3Z,1.4620306864886796,-14854.7336942701,-14854.733694270115,-10467.396910662927,-10467.39691066294,7.401622872937886e-14,27.188899040222168,3.8107917308807373,5.032877683639526
PBE,PBE,22,N/A,NAO-VCC-3Z,1.5620306864886795,-14854.85418743121,-14854.8541874312,-10467.55447852908,-10467.55447852907,-6.079904502770406e-14,27.316535711288452,3.852360486984253,5.001113176345825
PBE,PBE,22,N/A,NAO-VCC-3Z,1.3620306864886795,-14854.533362510827,-14854.533362510823,-10467.155162576779,-10467.155162576775,3.0210705603828104e-15,27.48205327987671,3.892733097076416,5.061216354370117
PBE,PBE,22,N/A,NAO-VCC-3Z,1.2620306864886794,-14854.212132388968,-14854.212132388971,-10466.785771386329,-10466.785771386332,1.0271639905301556e-13,27.63787031173706,3.9802253246307373,5.079666376113892
PBE,PBE,22,N/A,NAO-VCC-3Z,4.362030686488679,-14854.751793357551,-14854.751793357565,-10467.927128131738,-10467.927128131749,-9.138738445158001e-14,23.39285397529602,3.352849006652832,4.230469465255737
PBE,PBE,22,N/A,NAO-VCC-3Z,4.062030686488679,-14854.759251246569,-14854.759251246565,-10467.90770880981,-10467.907708809806,-4.380552312555075e-14,23.367454528808594,3.352492332458496,4.26477837562561
PBE,PBE,22,N/A,NAO-VCC-3Z,3.86203068648868,-14854.765839334395,-14854.765839334392,-10467.886586066203,-10467.8865860662,-1.1140197691411613e-13,23.40187120437622,3.388559341430664,4.2543487548828125
PBE,PBE,22,N/A,NAO-VCC-3Z,4.2620306864886786,-14854.754003516407,-14854.754003516417,-10467.917304689294,-10467.917304689303,-1.6993521902153308e-14,23.372846603393555,3.3629190921783447,4.231298446655273
PBE,PBE,22,N/A,NAO-VCC-3Z,3.762030686488679,-14854.76975709336,-14854.769757093356,-10467.8864739112,-10467.886473911196,-3.738574818473728e-14,23.3647198677063,3.378302812576294,4.327621221542358
PBE,PBE,22,N/A,NAO-VCC-3Z,3.962030686488679,-14854.762355496407,-14854.76235549642,-10467.901788967813,-10467.901788967825,2.4168564483062483e-14,23.366679191589355,3.388655662536621,4.298293828964233
PBE,PBE,22,N/A,NAO-VCC-3Z,4.162030686488679,-14854.75647676567,-14854.756476765679,-10467.912619524634,-10467.912619524643,5.853324210741696e-14,23.37374973297119,3.3617520332336426,4.315793991088867
PBE,PBE,22,N/A,NAO-VCC-3Z,3.5620306864886793,-14854.779094564812,-14854.779094564801,-10467.871676177627,-10467.871676177614,-9.818479321244133e-14,23.392375946044922,3.5056819915771484,4.314909934997559
PBE,PBE,22,N/A,NAO-VCC-3Z,3.662030686488679,-14854.77415256698,-14854.774152566984,-10467.876531018945,-10467.876531018948,-1.8881691002392564e-14,23.37628698348999,3.5952842235565186,4.320681095123291
PBE,PBE,22,N/A,NAO-VCC-3Z,3.4620306864886787,-14854.784650933754,-14854.784650933758,-10467.861198426132,-10467.861198426135,3.209887470406736e-14,23.493403911590576,3.4347383975982666,4.40448784828186
PBE,PBE,22,N/A,NAO-VCC-3Z,3.362030686488679,-14854.790890120114,-14854.790890120112,-10467.85624419236,-10467.856244192359,1.170664842148339e-14,23.802679538726807,3.439352035522461,4.417398452758789
PBE,PBE,22,N/A,NAO-VCC-3Z,3.2620306864886794,-14854.79789829034,-14854.797898290328,-10467.852598185513,-10467.852598185498,4.153972020526365e-15,23.84358048439026,3.4287400245666504,4.407048225402832
PBE,PBE,22,N/A,NAO-VCC-3Z,3.0620306864886793,-14854.81457147987,-14854.814571479872,-10467.837041976092,-10467.837041976094,5.5889805367081995e-14,23.98164415359497,3.5400288105010986,4.442046165466309
PBE,PBE,22,N/A,NAO-VCC-3Z,3.162030686488679,-14854.805760197376,-14854.805760197383,-10467.846556796569,-10467.846556796576,-4.833712896612497e-14,24.22542953491211,3.446873426437378,4.454887390136719
PBE,PBE,22,N/A,NAO-VCC-3Z,2.9620306864886796,-14854.824427610887,-14854.82442761088,-10467.830267629008,-10467.830267628999,-4.8714762786172817e-14,24.185423135757446,3.4986393451690674,4.468488454818726
PBE,PBE,22,N/A,NAO-VCC-3Z,2.862030686488679,-14854.835416581886,-14854.83541658189,-10467.835014667718,-10467.835014667722,-6.495301704823042e-14,24.83526587486267,3.584949016571045,4.566721200942993
PBE,PBE,22,N/A,NAO-VCC-4Z,2.6620306864886794,-14854.962764087273,-14854.962764087324,-10467.903611865404,-10467.903611865459,1.812642336229686e-14,55.01893639564514,8.978456735610962,11.738115549087524
PBE,PBE,22,N/A,NAO-VCC-4Z,2.7620306864886794,-14854.94962788954,-14854.949627889562,-10467.90030810771,-10467.900308107732,-9.554135647210638e-14,55.09804630279541,9.167612791061401,11.76511812210083
PBE,PBE,22,N/A,NAO-VCC-4Z,2.5620306864886793,-14854.977139354087,-14854.977139354125,-10467.89877782526,-10467.89877782529,9.554135647210638e-14,54.99207139015198,9.166350841522217,11.968074321746826
PBE,PBE,22,N/A,NAO-VCC-4Z,2.462030686488679,-14854.9926459372,-14854.99264593717,-10467.895531232069,-10467.89553123204,-2.775608577351707e-13,55.96690011024475,9.276289224624634,12.162378311157227
PBE,PBE,22,N/A,NAO-VCC-4Z,2.0620306864886793,-14855.055972713239,-14855.055972713222,-10467.875928046908,-10467.875928046891,1.178217518549296e-13,55.2452027797699,9.686169862747192,12.660309553146362
PBE,PBE,22,N/A,NAO-VCC-4Z,2.362030686488679,-14855.009017378688,-14855.009017378618,-10467.89531513019,-10467.895315130121,-1.325494708367958e-13,56.70964312553406,9.470305681228638,12.183107137680054
PBE,PBE,22,N/A,NAO-VCC-4Z,2.262030686488679,-14855.025724603911,-14855.025724603907,-10467.891654107247,-10467.89165410724,-3.663048054464158e-14,57.6794159412384,9.535413265228271,12.394853591918945
PBE,PBE,22,N/A,NAO-VCC-4Z,2.16203068648868,-14855.04186922349,-14855.041869223513,-10467.887751829487,-10467.887751829508,1.2461916061579093e-14,58.33885669708252,9.661688327789307,12.658026695251465
PBE,PBE,22,N/A,NAO-VCC-4Z,1.9620306864886794,-14855.065670153457,-14855.065670153434,-10467.861595828705,-10467.861595828683,3.8141015824832984e-14,59.70095252990723,9.798970222473145,12.853394269943237
PBE,PBE,22,N/A,NAO-VCC-4Z,1.8620306864886793,-14855.067327911336,-14855.06732791131,-10467.826589412964,-10467.826589412944,9.516372265205853e-14,60.885305881500244,10.003894090652466,13.09415888786316
PBE,PBE,22,N/A,NAO-VCC-4Z,1.7620306864886794,-14855.055431981424,-14855.055431981455,-10467.793665531004,-10467.793665531035,-2.001459246253612e-13,61.61537742614746,10.211358547210693,13.314140319824219
PBE,PBE,22,N/A,NAO-VCC-4Z,1.6620306864886796,-14855.021697725808,-14855.021697725884,-10467.721374377954,-10467.721374378034,-3.738574818473728e-14,62.2374324798584,10.285904884338379,13.459717273712158
PBE,PBE,22,N/A,NAO-VCC-4Z,1.5620306864886795,-14854.953799238816,-14854.953799238918,-10467.629389967995,-10467.6293899681,1.140454136544511e-13,63.710068225860596,10.464101076126099,13.54462194442749
PBE,PBE,22,N/A,NAO-VCC-4Z,1.4620306864886796,-14854.833434632785,-14854.833434632737,-10467.4721019971,-10467.47210199705,-9.931769467258489e-14,64.70513916015625,10.661377668380737,13.933860540390015
PBE,PBE,22,N/A,NAO-VCC-4Z,1.3620306864886795,-14854.633338052807,-14854.633338052825,-10467.225405636438,-10467.22540563646,3.172124088401951e-14,65.6412878036499,10.733361959457397,14.028647899627686
PBE,PBE,22,N/A,NAO-VCC-4Z,1.2620306864886794,-14854.311673808106,-14854.311673808214,-10466.864492785642,-10466.864492785757,6.608591850837398e-14,65.77316737174988,10.801678895950317,14.275170803070068
PBE,PBE,22,N/A,NAO-VCC-4Z,4.362030686488679,-14854.858043630898,-14854.858043630893,-10468.0088728345,-10468.0088728345,-2.6963054751416585e-13,49.01012897491455,7.892941951751709,10.2325119972229
PBE,PBE,22,N/A,NAO-VCC-4Z,4.2620306864886786,-14854.860163785925,-14854.860163785881,-10468.002038742405,-10468.002038742365,-2.567909976325389e-13,48.98793172836304,7.906041383743286,10.233343839645386
PBE,PBE,22,N/A,NAO-VCC-4Z,4.162030686488679,-14854.862535009328,-14854.86253500933,-10467.99969765122,-10467.999697651221,-4.078445256516794e-14,49.29388451576233,8.060873985290527,10.458803176879883
PBE,PBE,22,N/A,NAO-VCC-4Z,4.062030686488679,-14854.865192989022,-14854.865192988986,-10467.980943895102,-10467.980943895065,1.2537442825588662e-13,49.76680016517639,8.153239727020264,10.49340534210205
PBE,PBE,22,N/A,NAO-VCC-4Z,3.962030686488679,-14854.868164119283,-14854.868164119205,-10467.982294393836,-10467.982294393767,-1.4878772509885342e-13,50.22104740142822,8.09311032295227,10.389424324035645
PBE,PBE,22,N/A,NAO-VCC-4Z,3.86203068648868,-14854.871499328248,-14854.871499328276,-10467.969460904886,-10467.969460904911,2.3375533460961994e-13,50.864660024642944,8.317556858062744,10.64999771118164
PBE,PBE,22,N/A,NAO-VCC-4Z,3.762030686488679,-14854.875248249095,-14854.875248249145,-10467.963688709173,-10467.963688709224,-2.0958677012655748e-13,51.12124228477478,8.289633750915527,10.626339197158813
PBE,PBE,22,N/A,NAO-VCC-4Z,3.662030686488679,-14854.879455486313,-14854.879455486314,-10467.95817066366,-10467.95817066366,-1.2915076645636516e-13,51.075173139572144,8.363994121551514,10.915515422821045
PBE,PBE,22,N/A,NAO-VCC-4Z,3.5620306864886793,-14854.884189310398,-14854.884189310495,-10467.950526555396,-10467.950526555485,4.531605840574215e-15,51.27738547325134,8.411430358886719,10.903305530548096
PBE,PBE,22,N/A,NAO-VCC-4Z,3.4620306864886787,-14854.88951558524,-14854.889515585193,-10467.939572409847,-10467.939572409805,-2.1525127742727525e-14,51.5371356010437,8.644205093383789,10.92518401145935
PBE,PBE,22,N/A,NAO-VCC-4Z,3.362030686488679,-14854.895507158764,-14854.895507158724,-10467.934647138347,-10467.934647138307,-2.4546198303110333e-14,52.05391788482666,8.532776594161987,11.053936004638672
PBE,PBE,22,N/A,NAO-VCC-4Z,3.2620306864886794,-14854.902249980702,-14854.902249980785,-10467.926680843622,-10467.926680843706,-1.7182338812177235e-13,52.26014304161072,8.51588773727417,11.047227621078491
PBE,PBE,22,N/A,NAO-VCC-4Z,3.0620306864886793,-14854.917509300447,-14854.917509300401,-10467.918798976443,-10467.918798976398,2.94554379637324e-14,53.19795894622803,8.733460426330566,11.365209102630615
PBE,PBE,22,N/A,NAO-VCC-4Z,3.162030686488679,-14854.908989940359,-14854.908989940304,-10467.928682097347,-10467.928682097288,1.6691414846115027e-13,53.64063239097595,8.622767925262451,11.156210660934448
PBE,PBE,22,N/A,NAO-VCC-4Z,2.9620306864886796,-14854.927063681444,-14854.9270636814,-10467.91091138523,-10467.910911385192,2.13363108327036e-13,54.274070262908936,8.89237642288208,11.595505475997925
PBE,PBE,22,N/A,NAO-VCC-4Z,2.862030686488679,-14854.937743138473,-14854.937743138506,-10467.908699806287,-10467.90869980632,1.2839549881626945e-14,55.28884744644165,9.056708335876465,11.8414306640625
PBE,PBE,22,N/A,NAO-VCC-5Z,4.362030686488679,-14854.884004979669,-14854.884004979664,-10468.05200489676,-10468.05200489676,-1.4123504869789638e-13,122.7995069026947,22.236220359802246,28.21786665916443
PBE,PBE,22,N/A,NAO-VCC-5Z,4.2620306864886786,-14854.8860743961,-14854.886074396045,-10468.035456375554,-10468.035456375499,1.1517831511459466e-13,123.42898750305176,22.55605673789978,28.542985916137695
PBE,PBE,22,N/A,NAO-VCC-5Z,4.162030686488679,-14854.888391016295,-14854.888391016302,-10468.024835568958,-10468.02483556897,-3.398704380430662e-15,124.94272780418396,22.74464440345764,28.792417764663696
PBE,PBE,22,N/A,NAO-VCC-5Z,4.062030686488679,-14854.890987414337,-14854.890987414357,-10468.023648844124,-10468.02364884414,-5.6645073007177695e-15,125.86974501609802,22.704830408096313,28.91558051109314
PBE,PBE,22,N/A,NAO-VCC-5Z,3.962030686488679,-14854.893889601324,-14854.893889601386,-10468.00357875521,-10468.003578755273,2.59056800552826e-13,126.23487949371338,22.954285144805908,28.96971082687378
PBE,PBE,22,N/A,NAO-VCC-5Z,3.86203068648868,-14854.897150208231,-14854.897150208253,-10467.995471872118,-10467.995471872142,-3.8141015824832984e-14,127.18862390518188,23.11993098258972,29.37080478668213
PBE,PBE,22,N/A,NAO-VCC-5Z,3.5620306864886793,-14854.909570859858,-14854.909570859802,-10467.977595367225,-10467.977595367165,3.398704380430662e-15,128.55749559402466,23.208965301513672,29.576619625091553
PBE,PBE,22,N/A,NAO-VCC-5Z,3.762030686488679,-14854.90081561568,-14854.900815615672,-10467.993902358858,-10467.993902358845,4.712870074197184e-13,129.34149932861328,23.44796109199524,29.61668109893799
PBE,PBE,22,N/A,NAO-VCC-5Z,3.662030686488679,-14854.904932629008,-14854.90493262914,-10467.985845034174,-10467.985845034305,-1.3481527375708292e-13,129.3002233505249,23.42111849784851,29.796316623687744
PBE,PBE,22,N/A,NAO-VCC-5Z,3.4620306864886787,-14854.91479525424,-14854.914795254133,-10467.968847765715,-10467.968847765605,7.854783456995307e-14,130.78401708602905,23.59364676475525,30.070537328720093
PBE,PBE,22,N/A,NAO-VCC-5Z,3.362030686488679,-14854.920680814688,-14854.920680814655,-10467.964228902387,-10467.964228902352,1.2612969589598233e-13,131.55447721481323,23.84349274635315,30.40176796913147
PBE,PBE,22,N/A,NAO-VCC-5Z,3.2620306864886794,-14854.927312834337,-14854.927312834423,-10467.959885680972,-10467.959885681053,1.1026907545397258e-13,132.2562656402588,23.905322074890137,30.53461503982544
PBE,PBE,22,N/A,NAO-VCC-5Z,3.162030686488679,-14854.934779781579,-14854.934779781543,-10467.954705376293,-10467.95470537625,1.85418205643495e-13,132.87383008003235,24.02485203742981,30.648596048355103
PBE,PBE,22,N/A,NAO-VCC-5Z,3.0620306864886793,-14854.943179127096,-14854.943179127093,-10467.946762649552,-10467.94676264955,-1.6087200734038464e-13,134.2572202682495,24.124799489974976,30.931397199630737
PBE,PBE,22,N/A,NAO-VCC-5Z,2.862030686488679,-14854.962291294607,-14854.962291294565,-10467.93869597923,-10467.938695979185,-3.587521290454587e-14,135.61972069740295,24.249666929244995,31.27980875968933
PBE,PBE,22,N/A,NAO-VCC-5Z,2.9620306864886796,-14854.952608808277,-14854.952608808355,-10467.941850518559,-10467.941850518637,2.061880657461268e-13,135.9988706111908,24.50234293937683,31.119722604751587
PBE,PBE,22,N/A,NAO-VCC-5Z,2.462030686488679,-14855.016702429291,-14855.016702429271,-10467.920938384348,-10467.92093838433,8.458997569071869e-14,139.93016695976257,24.754117012023926,31.875219583511353
PBE,PBE,22,N/A,NAO-VCC-5Z,2.362030686488679,-14855.032957141431,-14855.032957141433,-10467.92035963748,-10467.920359637481,2.5565809617239535e-13,139.9437735080719,24.830233335494995,31.846295833587646
PBE,PBE,22,N/A,NAO-VCC-5Z,2.0620306864886793,-14855.078688345504,-14855.078688345597,-10467.905627249336,-10467.905627249424,1.302836679165087e-13,137.76960635185242,25.672003030776978,33.018959760665894
PBE,PBE,22,N/A,NAO-VCC-5Z,2.6620306864886794,-14854.987065750847,-14854.987065750827,-10467.928318151564,-10467.928318151546,-2.673647445938787e-13,140.60841274261475,25.12793755531311,32.37201499938965
PBE,PBE,22,N/A,NAO-VCC-5Z,2.7620306864886794,-14854.974053599655,-14854.974053599748,-10467.92726226799,-10467.92726226808,1.0687037107354192e-13,141.27635955810547,25.17958927154541,32.19632935523987
PBE,PBE,22,N/A,NAO-VCC-5Z,2.262030686488679,-14855.049552264645,-14855.04955226462,-10467.916256791406,-10467.916256791388,1.5407459857952333e-13,141.97040939331055,25.330698490142822,32.412909746170044
PBE,PBE,22,N/A,NAO-VCC-5Z,2.5620306864886793,-14855.001317083537,-14855.001317083488,-10467.922144567234,-10467.922144567185,-5.2868734806699184e-14,143.6680302619934,25.520416736602783,32.946884632110596
PBE,PBE,22,N/A,NAO-VCC-5Z,2.16203068648868,-14855.064678892339,-14855.064678892388,-10467.912075268381,-10467.912075268428,-1.2084282241531242e-14,144.1470832824707,25.635077476501465,32.88180422782898
PBE,PBE,22,N/A,NAO-VCC-5Z,1.9620306864886794,-14855.088296966265,-14855.088296966322,-10467.883990271352,-10467.883990271413,-4.1162086385215795e-14,146.8890824317932,25.81991457939148,33.33681797981262
PBE,PBE,22,N/A,NAO-VCC-5Z,1.8620306864886793,-14855.089872770808,-14855.089872770897,-10467.854315338831,-10467.854315338922,-1.6993521902153308e-14,149.83911800384521,26.149261713027954,33.88931441307068
PBE,PBE,22,N/A,NAO-VCC-5Z,1.7620306864886794,-14855.077904424023,-14855.077904424003,-10467.821001710905,-10467.821001710887,-1.4010214723775283e-13,151.12356185913086,26.725104570388794,34.40246033668518
PBE,PBE,22,N/A,NAO-VCC-5Z,1.6620306864886796,-14855.044112954938,-14855.044112954953,-10467.744595850309,-10467.744595850327,-8.496760951076655e-14,153.94507670402527,27.02068042755127,34.87046790122986
PBE,PBE,22,N/A,NAO-VCC-5Z,1.5620306864886795,-14854.976178828987,-14854.976178829036,-10467.653249475683,-10467.65324947573,-6.684118614846968e-14,156.63055276870728,27.396445512771606,35.51488757133484
PBE,PBE,22,N/A,NAO-VCC-5Z,1.4620306864886796,-14854.855799676452,-14854.855799676356,-10467.496195707598,-10467.4961957075,7.552676400957026e-15,158.61880207061768,27.68523144721985,35.9065158367157
PBE,PBE,22,N/A,NAO-VCC-5Z,1.2620306864886794,-14854.332628429089,-14854.332628429154,-10466.88374981815,-10466.883749818215,1.510535280191405e-13,162.91166639328003,28.50604224205017,36.86923885345459
PBE,PBE,22,N/A,NAO-VCC-5Z,1.3620306864886795,-14854.655645897303,-14854.655645897315,-10467.256364371995,-10467.256364372013,6.797408760861323e-14,162.72843861579895,28.51146173477173,37.02064919471741
PBE,PBE,28,N/A,NAO-VCC-5Z,2.462030686488679,-14855.016702429159,-14855.016702429262,-12607.514632001974,-12607.514632002083,1.0573746961339836e-14,138.4977090358734,24.804174184799194,31.813719272613525
PBE,PBE,28,N/A,NAO-VCC-5Z,2.362030686488679,-14855.032957141564,-14855.032957141486,-12607.512641643165,-12607.512641643083,-1.6238254262057607e-13,138.49434113502502,24.78053379058838,31.799519538879395
PBE,PBE,28,N/A,NAO-VCC-5Z,2.0620306864886793,-14855.078688345484,-14855.07868834562,-12607.517513458442,-12607.517513458575,2.907780414368455e-14,135.81281638145447,25.614299058914185,32.9429075717926
PBE,PBE,28,N/A,NAO-VCC-5Z,2.6620306864886794,-14854.98706575075,-14854.987065750769,-12607.506802397675,-12607.50680239769,-1.699352190215331e-13,138.49272441864014,25.03529977798462,32.27043533325195
