LL XC,HL XC,HL Atoms,Post-HF Method,Basis,OH-H Distance,Total DFT Energy (A-in-B),AB LL Energy,A HL Energy,A LL Energy,PB Correction,AB_LL Time,A_LL Time,A_HL Time
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.262030686488679,-14855.47829343815,-14854.925255445078,-8330.339171467316,-8328.530987953693,0.16744115681437885,42.03802275657654,3.7204487323760986,40.61217951774597
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.7620306864886794,-14856.22656342816,-14854.8476168859,-12609.930948840642,-12607.385425796556,0.1583440550019642,37.58802342414856,4.037108421325684,42.77859902381897
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.9620306864886796,-14855.788915432002,-14854.824427610882,-10470.072866917682,-10467.83026762912,0.1661789542250036,38.49128198623657,4.154729127883911,40.44212245941162
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.16203068648868,-14855.494581635738,-14854.94165999828,-8330.324133865099,-8328.51553739149,0.16748259369970622,36.344154596328735,4.059727907180786,41.24021553993225
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.462030686488679,-14856.268440929085,-14854.891586239559,-12609.949704903964,-12607.406985903232,0.15854776320528416,38.87742829322815,4.145864009857178,44.21748399734497
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.6620306864886794,-14855.823794506341,-14854.861071883679,-10470.061964833676,-10467.821751323092,0.16614492839783512,29.219616651535034,3.6485848426818848,42.35172653198242
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.2620306864886794,-14854.79069090571,-14854.212132388971,-8329.080028610315,-8327.239494850468,0.1684271918979331,41.24006938934326,3.9697818756103516,40.00944638252258
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.5620306864886793,-14856.253184339885,-14854.875765619885,-12609.946409966422,-12607.403064566048,0.15854043781433425,24.839972019195557,4.8083319664001465,41.86701703071594
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.362030686488679,-14855.86937759424,-14854.908261792756,-10470.053981392135,-10467.815842562295,0.1662777494683253,32.511409759521484,3.642420530319214,43.34695792198181
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.262030686488679,-14855.886058749766,-14854.925255445041,-10470.049063468736,-10467.811102343181,0.16635835475622704,38.94242978096008,4.62752103805542,41.97298240661621
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.5620306864886793,-14855.837866759453,-14854.875765619907,-10470.063788593554,-10467.824711481828,0.16616686195685054,35.1725697517395,4.56143593788147,43.42943572998047
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.8620306864886793,-14855.930257212285,-14854.967661511399,-10469.99818400887,-10467.758558360765,0.16622967204124098,38.78747892379761,4.276281118392944,43.320942640304565
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.16203068648868,-14855.902312848299,-14854.941659998261,-10470.047241307344,-10467.809583628128,0.16646337379886772,35.61239981651306,3.9610865116119385,43.69622850418091
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.0620306864886793,-14855.508824508926,-14854.955988893773,-8330.305626798516,-8328.496604402444,0.1676762759213421,32.6659460067749,3.7059595584869385,42.349785804748535
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.262030686488679,-14856.301442283317,-14854.92525544506,-12609.951055636458,-12607.408841487351,0.15852348145371967,36.056113719940186,3.664163112640381,45.94816780090332
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.6620306864886794,-14856.239020635234,-14854.861071883683,-12609.942095313552,-12607.398143377704,0.158511263342329,37.7961585521698,3.526550531387329,44.268937826156616
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.8620306864886793,-14855.522347426064,-14854.967661511404,-8330.226655719667,-8328.414083363263,0.16752650854652268,36.78459286689758,3.739858627319336,43.367063760757446
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.9620306864886794,-14855.92734385232,-14854.965869877964,-10470.037788475871,-10467.800219759356,0.16640677670003431,34.848116397857666,3.7757253646850586,45.91681265830994
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.3620306864886795,-14855.104308369077,-14854.533362510841,-8329.490896657913,-8327.658916751687,0.16830432401988063,31.95387363433838,3.8689699172973633,43.650851011276245
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.6620306864886796,-14855.48012827609,-14854.922132820875,-8330.086849262052,-8328.27006496469,0.16794957737965036,35.418790102005005,3.96232533454895,44.338935136795044
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.16203068648868,-14856.317840589783,-14854.941659998292,-12609.950701029333,-12607.408249496742,0.158574249403458,36.48736834526062,3.645237922668457,46.54843854904175
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.2620306864886794,-14855.613859510127,-14854.212132388971,-12609.035546189094,-12606.467250342092,0.15901541986316622,40.706135988235474,3.9714438915252686,44.70587110519409
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.5620306864886795,-14856.238785681135,-14854.85418743119,-12609.748908377205,-12607.19768283312,0.1587142783134357,36.80484580993652,4.124170780181885,46.96928596496582
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.2620306864886794,-14855.198580856497,-14854.212132388971,-10469.048966766151,-10466.785771386323,0.1670165878031117,36.241051197052,3.909079074859619,45.276036977767944
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.8620306864886793,-14856.345255326038,-14854.96766151141,-12609.930752238854,-12607.386824425535,0.1587347018800373,40.261537075042725,3.9419033527374268,48.49812626838684
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.362030686488679,-14855.461491077214,-14854.908261792742,-8330.350543668952,-8328.542417699355,0.1674499557343176,29.76398730278015,3.8488712310791016,44.57327628135681
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.4620306864886796,-14855.706974746721,-14854.733694270115,-10469.646775641188,-10467.396910662777,0.16675430425267423,44.402546882629395,4.2358222007751465,45.882760524749756
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.4620306864886796,-14855.298910437981,-14854.733694270124,-8329.766974477636,-8327.941382344488,0.168183786469261,40.91262412071228,3.8700754642486572,47.72209358215332
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.7620306864886794,-14855.919813199767,-14854.955846169201,-10469.967887104885,-10467.727430861876,0.16640839763892276,27.935363292694092,3.752322196960449,45.269246101379395
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.7620306864886794,-14855.511410825055,-14854.955846169214,-8330.180149154097,-8328.366754067,0.1680163868649817,41.78358697891235,6.6083903312683105,43.56056189537048
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.3620306864886795,-14855.51233011974,-14854.533362510823,-10469.410633879022,-10467.155162576775,0.16681371064771844,39.12229657173157,5.02374529838562,45.88435745239258
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.6620306864886796,-14855.888395693026,-14854.922132820857,-10469.892602933054,-10467.649187501307,0.16638447680920773,40.947548389434814,4.065646409988403,46.52349495887756
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.0620306864886793,-14856.33228159635,-14854.955988893786,-12609.950785271636,-12607.40820119873,0.15861355536058597,36.90060544013977,4.032029390335083,48.167749881744385
PBE,PBE0,22,N/A,NAO-VCC-3Z,1.5620306864886795,-14855.823426427642,-14854.854187431209,-10469.800377132378,-10467.554478527822,0.1665077496618925,43.27777290344238,5.022508859634399,46.29446458816528
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.4620306864886796,-14856.122455662082,-14854.733694270128,-12609.602906091299,-12607.047210343671,0.15880081441862962,39.98677635192871,4.03909158706665,47.70017695426941
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.9620306864886794,-14856.342812494346,-14854.965869877973,-12609.945541817251,-12607.402398351038,0.15856286768258132,36.389588594436646,4.6586408615112305,49.040093660354614
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.5620306864886795,-14855.415114934543,-14854.854187431221,-8329.96049259589,-8328.140414867707,0.1680737023744699,40.00187540054321,3.8416008949279785,46.72056841850281
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.362030686488679,-14856.284742973563,-14854.908261792747,-12609.948747561884,-12607.406241804965,0.1585185792042914,37.44309639930725,3.6295480728149414,52.0528564453125
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.6620306864886796,-14856.303219904412,-14854.922132820862,-12609.849507285679,-12607.302208958994,0.1589379693678283,36.87524342536926,3.790037155151367,51.21190285682678
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.3620306864886795,-14855.927709965468,-14854.533362510841,-12609.381836102086,-12606.820899369344,0.15888484137377684,32.376383543014526,3.906914710998535,52.9050190448761
PBE,PBE0,28,N/A,NAO-VCC-3Z,1.7620306864886794,-14856.334407821054,-14854.955846169214,-12609.91319881732,-12607.36898465134,0.1590505041793217,40.20599055290222,5.570583820343018,51.465173959732056
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.162030686488679,-14856.14076789852,-14854.756476765673,-12609.989694183429,-12607.437653689387,0.15850756621728213,22.406960248947144,3.5776376724243164,36.03950071334839
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.762030686488679,-14856.153083167621,-14854.769757093349,-12609.965490374703,-12607.414848168139,0.158513153052483,22.381181716918945,3.436058282852173,37.141451358795166
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.062030686488679,-14856.143329011498,-14854.75925124657,-12609.979892982661,-12607.428092456137,0.15848857499366312,22.449838399887085,3.339231252670288,38.35761070251465
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.86203068648868,-14856.149515716239,-14854.765839334405,-12609.969174479644,-12607.418021947298,0.15844443619867463,22.450661420822144,3.406522512435913,37.911781311035156
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.962030686488679,-14856.146039297688,-14854.762355496412,-12609.970863861732,-12607.419326728115,0.158549818153508,22.559924364089966,3.7197673320770264,40.481144189834595
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.362030686488679,-14856.172940466593,-14854.790890120106,-12609.945383249096,-12607.396491379695,0.158354836076615,22.58303713798523,3.668243646621704,40.33607316017151
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.662030686488679,-14856.157061616874,-14854.774152566994,-12609.961754196138,-12607.411783651818,0.15853385411572343,22.64495873451233,3.3614721298217773,41.70497369766235
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.9620306864886796,-14856.204263221798,-14854.824427610873,-12609.941102874393,-12607.39492367374,0.15849124354092603,23.086541414260864,3.5014755725860596,41.16148853302002
PBE,PBE0,28,N/A,NAO-VCC-3Z,2.862030686488679,-14856.214821535577,-14854.835416581911,-12609.934428145478,-12607.388554257626,0.1584007480844184,25.06535243988037,4.446223020553589,41.710766315460205
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.362030686488679,-14856.136127227075,-14854.751793357565,-12610.002334061348,-12607.450035156919,0.1585813439511825,22.41686725616455,3.5957021713256836,46.57258605957031
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.0620306864886793,-14856.194798322078,-14854.81457147986,-12609.938955531561,-12607.392256478928,0.158516971164514,23.1570565700531,6.714146852493286,41.38318753242493
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.162030686488679,-14856.18664009509,-14854.805760197405,-12609.942983529698,-12607.395603280502,0.15847023817596909,23.138787269592285,3.495732307434082,41.473292112350464
PBE,PBE0,28,N/A,NAO-VCC-3Z,4.2620306864886786,-14856.138306787085,-14854.754003516411,-12609.993035217984,-12607.440731951385,0.158559445757057,34.930033445358276,3.309532880783081,37.29233717918396
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.4620306864886787,-14856.167147709106,-14854.784650933754,-12609.947193227392,-12607.397639222141,0.15837043843415302,24.867584943771362,10.056843996047974,40.23292899131775
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.2620306864886794,-14856.17968021777,-14854.797898290344,-12609.937778927006,-12607.389027810226,0.1583136053003939,32.834450244903564,3.4037439823150635,40.596219301223755
PBE,PBE0,28,N/A,NAO-VCC-3Z,3.5620306864886793,-14856.161810057503,-14854.779094564796,-12609.953446104912,-12607.403589773054,0.15846110430315746,22.41946530342102,3.4422783851623535,64.775057554245
PBE,PBE0,16,N/A,NAO-VCC-4Z,4.362030686488679,-14855.411696500894,-14854.858043630933,-8330.612582227212,-8328.815422752392,0.16745699964606767,59.38201642036438,8.464549541473389,182.34801030158997
PBE,PBE0,22,N/A,NAO-VCC-4Z,4.362030686488679,-14855.818863506156,-14854.858043630893,-10470.237277927761,-10468.0088728345,0.1661715993815337,60.80986833572388,7.996988534927368,181.65446949005127
PBE,PBE0,16,N/A,NAO-VCC-4Z,4.2620306864886786,-14855.412913104949,-14854.860163785876,-8330.607034249977,-8328.811199020127,0.16799719793963577,51.4317045211792,8.126887321472168,182.2830274105072
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.962030686488679,-14855.421376230133,-14854.868164119218,-8330.563399915405,-8328.767642009741,0.16741348331838043,57.521719455718994,9.002665758132935,180.4662744998932
PBE,PBE0,16,N/A,NAO-VCC-4Z,4.062030686488679,-14855.418432160173,-14854.86519298895,-8330.580551373905,-8328.784814661121,0.16747745629960376,51.7620210647583,12.972388744354248,181.46590304374695
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.86203068648868,-14855.424189087513,-14854.87149932827,-8330.559757052077,-8328.765351687542,0.16760246046738128,62.22396898269653,9.40565276145935,175.70059037208557
PBE,PBE0,16,N/A,NAO-VCC-4Z,4.162030686488679,-14855.415151346526,-14854.862535009299,-8330.60912143353,-8328.81437768079,0.16779225923070296,54.02195358276367,9.323344707489014,187.23025751113892
PBE,PBE0,22,N/A,NAO-VCC-4Z,4.2620306864886786,-14855.820909111086,-14854.860163785881,-10470.229878920582,-10468.002038742365,0.16619560574700531,57.327327489852905,8.129817724227905,195.56479215621948
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.962030686488679,-14855.828384017575,-14854.868164119205,-10470.208743468047,-10467.982294393767,0.1661666335252684,59.05598473548889,8.41717267036438,192.52183175086975
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.762030686488679,-14855.428232163436,-14854.875248249162,-8330.547404004647,-8328.752896488306,0.1671987155980513,64.58066773414612,9.785662174224854,189.82819533348083
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.86203068648868,-14855.831547708396,-14854.871499328276,-10470.195931969662,-10467.969460904911,0.16621803315085562,58.30705380439758,8.193563461303711,190.51749420166016
PBE,PBE0,22,N/A,NAO-VCC-4Z,4.062030686488679,-14855.825847729311,-14854.865192988986,-10470.208634705341,-10467.980943895065,0.16605759397398773,65.53938293457031,10.017436265945435,190.02071928977966
PBE,PBE0,28,N/A,NAO-VCC-4Z,4.162030686488679,-14856.237187869554,-14854.862535009312,-12610.052811237592,-12607.5215691894,0.1584640805475245,56.680458068847656,8.225225925445557,193.70966863632202
PBE,PBE0,28,N/A,NAO-VCC-4Z,4.362030686488679,-14856.232661822043,-14854.858043630902,-12610.070292633794,-12607.539247545355,0.1586008820609548,53.22327709197998,7.980854272842407,197.28225684165955
PBE,PBE0,22,N/A,NAO-VCC-4Z,4.162030686488679,-14855.822992862739,-14854.86253500933,-10470.226814546133,-10467.999697651221,0.1661543981982335,62.2177357673645,8.641279220581055,196.0818395614624
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.362030686488679,-14855.446790275242,-14854.895507158688,-8330.511293117353,-8328.720342884675,0.16763627760595126,65.6773030757904,9.22041368484497,188.3488745689392
PBE,PBE0,28,N/A,NAO-VCC-4Z,4.062030686488679,-14856.239305723184,-14854.865192988937,-12610.055221925537,-12607.52510202468,0.15867654065587886,56.36243224143982,9.089731931686401,199.07958269119263
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.5620306864886793,-14855.435643400839,-14854.884189310482,-8330.53699011137,-8328.745036847024,0.16782374726860755,63.991968631744385,10.814448833465576,194.25615811347961
PBE,PBE0,28,N/A,NAO-VCC-4Z,4.2620306864886786,-14856.234798165411,-14854.860163785868,-12610.065329699291,-12607.534500996375,0.15849360900945125,47.81861710548401,11.38373875617981,199.04606318473816
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.5620306864886793,-14855.52484834382,-14854.977139354107,-8330.423590999028,-8328.636368768612,0.16767583181259424,64.59137010574341,9.813499689102173,186.97408533096313
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.962030686488679,-14856.242557415257,-14854.868164119209,-12610.038067361687,-12607.507276332399,0.1583892426649931,52.932875871658325,9.136659145355225,201.29670238494873
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.762030686488679,-14856.2490749694,-14854.875248249122,-12610.031840402442,-12607.50193059968,0.15856549984595594,60.86026072502136,10.71591567993164,201.2803976535797
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.762030686488679,-14855.835004228295,-14854.875248249145,-10470.189419742514,-10467.963688709224,0.16622469189250572,64.35714721679688,10.560715436935425,203.18210744857788
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.86203068648868,-14856.24541048082,-14854.871499328248,-12610.040981272192,-12607.511131716277,0.1585853034860663,58.40221834182739,10.348319053649902,201.28694367408752
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.162030686488679,-14855.866559565884,-14854.908989940304,-10470.15073295738,-10467.928682097288,0.16627283435386744,59.75715780258179,10.180397033691406,200.01851725578308
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.662030686488679,-14855.43130291346,-14854.879455486374,-8330.548275976165,-8328.75594939323,0.1677878339306356,61.07417702674866,9.236901998519897,202.57457304000854
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.9620306864886796,-14855.476764573792,-14854.927063681334,-8330.460448977365,-8328.670860616978,0.16759435628154967,70.50802540779114,10.786706924438477,198.97606134414673
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.662030686488679,-14856.253220802413,-14854.879455486318,-12610.024431031685,-12607.494588922942,0.15844683861552233,64.87183213233948,9.218143463134766,207.258718252182
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.7620306864886794,-14855.49831946736,-14854.949627889555,-8330.44262379713,-8328.654748494755,0.16765475587102033,70.71748208999634,12.428385019302368,192.70533847808838
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.4620306864886787,-14855.441032738852,-14854.8895155852,-8330.519577063194,-8328.727772807948,0.16774169792640514,66.3493902683258,9.604838371276855,205.31770873069763
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.162030686488679,-14855.459230486043,-14854.908989940282,-8330.483001792389,-8328.69295542974,0.16762706406666364,70.46149110794067,8.99377965927124,200.19126796722412
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.2620306864886794,-14855.452834192383,-14854.902249980829,-8330.50790009629,-8328.717989590852,0.167708999922989,63.235737323760986,11.405751943588257,203.71042442321777
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.5620306864886793,-14855.843388327261,-14854.884189310495,-10470.175119371892,-10467.950526555485,0.16617703672467632,61.25990390777588,8.35874342918396,209.93298935890198
PBE,PBE0,16,N/A,NAO-VCC-4Z,3.0620306864886793,-14855.467783317315,-14854.917509300392,-8330.470726094136,-8328.680515132393,0.1674035719944757,60.64648962020874,10.399514436721802,205.2099416255951
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.5620306864886793,-14856.257676784464,-14854.884189310511,-12610.020953219766,-12607.491551671625,0.15844196180908054,62.24128246307373,8.575835466384888,212.16441321372986
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.662030686488679,-14855.83892719663,-14854.879455486314,-10470.183301927753,-10467.95817066366,0.1662078388651554,72.70042037963867,8.35970163345337,204.39160871505737
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.4620306864886787,-14856.262469116138,-14854.889515585193,-12610.02325001008,-12607.494837165777,0.1585102588026563,62.61313605308533,12.47400712966919,211.42031359672546
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.362030686488679,-14855.854090298759,-14854.895507158724,-10470.158292732924,-10467.934647138307,0.16617121714650954,65.47019386291504,9.623463869094849,209.5161943435669
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.2620306864886794,-14855.860687188535,-14854.902249980785,-10470.14982053585,-10467.926680843706,0.16603583857893614,66.559894323349,8.951371192932129,211.44415068626404
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.4620306864886787,-14855.848439469126,-14854.889515585193,-10470.16381292158,-10467.939572409805,0.16619754143502816,61.99591255187988,9.292924642562866,216.1724033355713
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.862030686488679,-14855.486909100675,-14854.937743138493,-8330.45251466116,-8328.663847145883,0.1676036015498416,60.489251375198364,9.867926359176636,211.92244124412537
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.9620306864886796,-14855.883651319047,-14854.9270636814,-10470.1321587188,-10467.910911385192,0.16642087183278315,63.12092185020447,10.176564455032349,213.747296333313
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.862030686488679,-14855.89394351071,-14854.937743138506,-10470.129026876235,-10467.90869980632,0.16631706089755197,65.26255130767822,10.750559091567993,213.22351574897766
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.2620306864886794,-14856.274594768342,-14854.90224998081,-12610.011923491418,-12607.484120102565,0.1584776315202084,62.14519643783569,10.184422731399536,222.26992654800415
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.162030686488679,-14856.280683786546,-14854.908989940266,-12610.007746757654,-12607.480692689001,0.15844741724681427,60.11837148666382,12.441862106323242,217.6621959209442
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.462030686488679,-14855.53956438204,-14854.99264593714,-8330.418663789784,-8328.632240473642,0.16792404106892067,70.2142550945282,10.510165214538574,212.68904948234558
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.362030686488679,-14856.268248526354,-14854.89550715872,-12610.01538555082,-12607.487128391094,0.1584612723942538,69.3365068435669,9.8059823513031,216.8342854976654
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.362030686488679,-14855.556803385753,-14855.009017378627,-8330.394419948589,-8328.60600172048,0.16729453870681144,63.77833414077759,11.125509023666382,214.84436511993408
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.9620306864886796,-14856.298127429494,-14854.927063681316,-12610.000063304358,-12607.473567947432,0.15836353500436107,65.9456524848938,10.67125153541565,222.94774222373962
PBE,PBE0,22,N/A,NAO-VCC-4Z,3.0620306864886793,-14855.874580048167,-14854.917509300401,-10470.140282406901,-10467.918798976398,0.16628940273156448,69.84665989875793,9.641860961914062,221.69432139396667
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.0620306864886793,-14855.603233070065,-14855.055972713253,-8330.355002713308,-8328.566275788384,0.167795749499877,67.08336853981018,9.973211526870728,220.10310292243958
PBE,PBE0,28,N/A,NAO-VCC-4Z,3.0620306864886793,-14856.289012334253,-14854.91750930037,-12610.000283235095,-12607.473228890385,0.15831511459758577,60.87344455718994,10.234135150909424,221.54370093345642
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.6620306864886794,-14855.510837172764,-14854.96276408728,-8330.437290227459,-8328.649807763622,0.16765396692227438,64.09051537513733,9.628686428070068,219.94784259796143
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.862030686488679,-14856.308127495173,-14854.937743138493,-12610.007637340772,-12607.48223212023,0.1584910665436672,66.30924987792969,10.574658393859863,225.75870490074158
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.262030686488679,-14855.57226831194,-14855.025724603856,-8330.402515868445,-8328.616314055107,0.16788161445494806,70.8074996471405,10.002108097076416,214.83262944221497
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.7620306864886794,-14856.319509962994,-14854.949627889562,-12610.004198718809,-12607.479118221898,0.158513333232826,65.06684708595276,9.796619176864624,232.18982529640198
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.6620306864886794,-14856.332246710645,-14854.962764087302,-12610.005751718089,-12607.481196744193,0.1584801035253591,60.70783257484436,9.70755410194397,232.3394603729248
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.5620306864886793,-14856.34612724417,-14854.97713935411,-12610.010789301617,-12607.486861496418,0.1585438034668935,62.9406042098999,9.42716646194458,235.0779333114624
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.9620306864886794,-14855.614286555176,-14855.065670153403,-8330.319651381513,-8328.528627715928,0.1674163462853793,72.58720088005066,14.94673776626587,228.61377930641174
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.8620306864886793,-14855.616858640135,-14855.067327911293,-8330.276097389971,-8328.483128208878,0.16757836828327405,79.12186098098755,10.308324098587036,226.06251645088196
PBE,PBE0,16,N/A,NAO-VCC-4Z,2.16203068648868,-14855.588613646632,-14855.041869223513,-8330.384544749217,-8328.597892650123,0.16792057177612127,62.66042733192444,9.890637159347534,231.79412031173706
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.5620306864886793,-14855.932068477752,-14854.977139354125,-10470.11753170332,-10467.89877782529,0.1663162281842726,69.09949707984924,9.141362190246582,235.1768856048584
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.0620306864886793,-14856.010499473532,-14855.055972713222,-10470.094250032209,-10467.875928046891,0.16651346916061488,69.39431095123291,9.681883573532104,238.8459632396698
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.7620306864886794,-14855.90524995921,-14854.949627889562,-10470.12044005372,-10467.900308107732,0.16662895841916767,71.36357688903809,9.197725534439087,239.04269576072693
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.6620306864886794,-14855.918241834912,-14854.962764087324,-10470.12264993419,-10467.903611865459,0.1661114296359185,71.18057680130005,9.053768396377563,238.76464653015137
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.362030686488679,-14856.37740593576,-14855.009017378621,-12610.013043449051,-12607.489494627876,0.15854632138921862,72.34791707992554,9.49551010131836,240.83108282089233
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.362030686488679,-14855.96317409196,-14855.009017378618,-10470.113216698868,-10467.895315130121,0.16646916388158625,70.3213574886322,9.413988828659058,240.8341646194458
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.462030686488679,-14855.947197906498,-14854.99264593717,-10470.113941535463,-10467.89553123204,0.16638480607317493,68.99429631233215,9.436505794525146,243.53529286384583
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.16203068648868,-14856.410421270075,-14855.041869223538,-12610.009912419702,-12607.485705260387,0.15846403066134992,74.05122923851013,9.85392165184021,246.3030617237091
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.462030686488679,-14856.36121544176,-14854.99264593717,-12610.014459732905,-12607.490922862122,0.15858651089690415,65.77697944641113,9.58136796951294,243.62514686584473
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.262030686488679,-14855.979701998873,-14855.025724603907,-10470.109376157656,-10467.89165410724,0.16653059549217494,66.46410775184631,11.440595149993896,243.85619735717773
PBE,PBE0,22,N/A,NAO-VCC-4Z,2.16203068648868,-14855.996235335544,-14855.041869223513,-10470.105321937532,-10467.887751829508,0.16618345247603,63.211007833480835,11.668824911117554,241.56674671173096
PBE,PBE0,16,N/A,NAO-VCC-4Z,1.6620306864886796,-14855.574704867631,-14855.02169772588,-8330.13664921489,-8328.339010226238,0.16797819647777534,75.96533060073853,12.124299764633179,227.22968983650208
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.262030686488679,-14856.394077996585,-14855.025724603895,-12610.0115123158,-12607.487683541602,0.15853358601403134,73.143958568573,10.253479719161987,243.79354810714722
PBE,PBE0,28,N/A,NAO-VCC-4Z,2.0620306864886793,-14856.424637669585,-14855.055972713257,-12610.013761947164,-12607.48966638632,0.15861934131193423,70.41596674919128,9.813393831253052,249.98555731773376
